user_id,signup_date,engagement_week,retained_users,total_retained_users
14044,"2014-06-12 09:09:00",23,1,1248
14046,"2014-06-12 17:53:00",23,1,1248
14048,"2014-06-12 04:41:00",23,1,1248
14049,"2014-06-12 10:25:00",23,1,1248
14050,"2014-06-12 12:53:00",23,1,1248
14051,"2014-06-12 14:45:00",23,1,1248
14053,"2014-06-12 19:30:00",23,1,1248
14054,"2014-06-12 16:14:00",23,1,1248
14058,"2014-06-12 12:37:00",23,1,1248
14061,"2014-06-12 15:42:00",23,1,1248
14062,"2014-06-12 17:31:00",23,1,1248
14066,"2014-06-12 18:48:00",23,1,1248
14067,"2014-06-12 13:23:00",23,1,1248
14068,"2014-06-12 19:59:00",23,1,1248
14070,"2014-06-12 23:00:00",23,1,1248
14073,"2014-06-13 23:51:00",23,1,1248
14076,"2014-06-13 10:00:00",23,1,1248
14077,"2014-06-13 19:00:00",23,1,1248
14081,"2014-06-13 11:44:00",23,1,1248
14083,"2014-06-13 15:48:00",23,1,1248
14084,"2014-06-13 12:54:00",23,1,1248
14085,"2014-06-13 03:09:00",23,1,1248
14086,"2014-06-13 16:48:00",23,1,1248
14093,"2014-06-13 16:56:00",23,1,1248
14094,"2014-06-13 04:39:00",23,1,1248
14095,"2014-06-13 07:30:00",23,1,1248
14096,"2014-06-13 12:18:00",23,1,1248
14098,"2014-06-13 01:17:00",23,1,1248
14099,"2014-06-13 12:48:00",23,1,1248
14101,"2014-06-13 16:29:00",23,1,1248
14102,"2014-06-13 17:06:00",23,1,1248
14103,"2014-06-13 09:56:00",23,1,1248
14106,"2014-06-13 06:30:00",23,1,1248
14107,"2014-06-13 12:55:00",23,1,1248
14108,"2014-06-13 09:30:00",23,1,1248
14110,"2014-06-13 09:42:00",23,1,1248
14111,"2014-06-13 17:26:00",23,1,1248
14113,"2014-06-13 13:22:00",23,1,1248
14114,"2014-06-13 19:17:00",23,1,1248
14118,"2014-06-13 13:07:00",23,1,1248
14124,"2014-06-13 11:15:00",23,1,1248
14125,"2014-06-13 15:32:00",23,1,1248
14128,"2014-06-13 21:38:00",23,1,1248
14129,"2014-06-13 08:58:00",23,1,1248
14130,"2014-06-13 08:57:00",23,1,1248
14132,"2014-06-13 09:26:00",23,1,1248
14133,"2014-06-13 23:42:00",23,1,1248
14135,"2014-06-13 14:49:00",23,1,1248
14139,"2014-06-13 13:25:00",23,1,1248
14140,"2014-06-13 13:16:00",23,1,1248
14141,"2014-06-13 13:34:00",23,1,1248
14142,"2014-06-13 23:46:00",23,1,1248
14146,"2014-06-14 16:22:00",23,1,1248
14147,"2014-06-14 16:41:00",23,1,1248
14148,"2014-06-14 10:35:00",23,1,1248
14150,"2014-06-14 19:35:00",23,1,1248
14154,"2014-06-14 20:43:00",23,1,1248
14157,"2014-06-14 14:49:00",23,1,1248
14158,"2014-06-14 11:50:00",23,1,1248
14170,"2014-06-15 17:40:00",24,1,1479
14172,"2014-06-15 17:50:00",24,1,1479
14173,"2014-06-15 03:38:00",24,1,1479
14176,"2014-06-15 11:36:00",24,1,1479
14177,"2014-06-15 11:52:00",24,1,1479
14179,"2014-06-15 13:05:00",24,1,1479
14181,"2014-06-15 11:57:00",24,1,1479
14182,"2014-06-15 17:57:00",24,1,1479
14183,"2014-06-15 19:07:00",24,1,1479
14185,"2014-06-15 13:27:00",24,1,1479
14186,"2014-06-15 14:40:00",24,1,1479
14187,"2014-06-15 09:23:00",24,1,1479
14189,"2014-06-15 10:16:00",24,1,1479
14190,"2014-06-15 15:47:00",24,1,1479
14194,"2014-06-16 09:01:00",24,1,1479
14195,"2014-06-16 16:55:00",24,1,1479
14198,"2014-06-16 10:57:00",24,1,1479
14199,"2014-06-16 15:21:00",24,1,1479
14200,"2014-06-16 16:38:00",24,1,1479
14201,"2014-06-16 18:26:00",24,1,1479
14202,"2014-06-16 18:57:00",24,1,1479
14204,"2014-06-16 09:18:00",24,1,1479
14206,"2014-06-16 21:20:00",24,1,1479
14208,"2014-06-16 08:12:00",24,1,1479
14210,"2014-06-16 08:47:00",24,1,1479
14214,"2014-06-16 13:53:00",24,1,1479
14217,"2014-06-16 13:33:00",24,1,1479
14220,"2014-06-16 10:05:00",24,1,1479
14222,"2014-06-16 18:52:00",24,1,1479
14223,"2014-06-16 16:12:00",24,1,1479
14226,"2014-06-16 08:18:00",24,1,1479
14227,"2014-06-16 14:01:00",24,1,1479
14228,"2014-06-16 11:08:00",24,1,1479
14232,"2014-06-16 20:21:00",24,1,1479
14234,"2014-06-16 07:02:00",24,1,1479
14237,"2014-06-16 15:28:00",24,1,1479
14240,"2014-06-16 15:57:00",24,1,1479
14241,"2014-06-16 18:07:00",24,1,1479
14242,"2014-06-16 00:07:00",24,1,1479
14243,"2014-06-16 10:04:00",24,1,1479
14244,"2014-06-16 09:09:00",24,1,1479
14245,"2014-06-16 17:13:00",24,1,1479
14247,"2014-06-16 14:00:00",24,1,1479
14250,"2014-06-16 10:25:00",24,1,1479
14251,"2014-06-16 12:41:00",24,1,1479
14252,"2014-06-16 10:00:00",24,1,1479
14253,"2014-06-16 19:14:00",24,1,1479
14254,"2014-06-16 11:56:00",24,1,1479
14256,"2014-06-16 09:55:00",24,1,1479
14259,"2014-06-16 08:49:00",24,1,1479
14260,"2014-06-16 08:58:00",24,1,1479
14263,"2014-06-16 13:41:00",24,1,1479
14265,"2014-06-16 04:22:00",24,1,1479
14266,"2014-06-16 17:28:00",24,1,1479
14267,"2014-06-16 12:25:00",24,1,1479
14272,"2014-06-17 17:04:00",24,1,1479
14273,"2014-06-17 12:37:00",24,1,1479
14274,"2014-06-17 18:40:00",24,1,1479
14275,"2014-06-17 11:53:00",24,1,1479
14277,"2014-06-17 23:44:00",24,1,1479
14278,"2014-06-17 18:53:00",24,1,1479
14279,"2014-06-17 15:18:00",24,1,1479
14280,"2014-06-17 06:26:00",24,1,1479
14281,"2014-06-17 17:48:00",24,1,1479
14282,"2014-06-17 15:05:00",24,1,1479
14283,"2014-06-17 09:39:00",24,1,1479
14284,"2014-06-17 13:00:00",24,1,1479
14285,"2014-06-17 15:18:00",24,1,1479
14287,"2014-06-17 11:42:00",24,1,1479
14288,"2014-06-17 11:54:00",24,1,1479
14289,"2014-06-17 09:17:00",24,1,1479
14291,"2014-06-17 11:22:00",24,1,1479
14292,"2014-06-17 12:07:00",24,1,1479
14293,"2014-06-17 16:29:00",24,1,1479
14294,"2014-06-17 12:17:00",24,1,1479
14295,"2014-06-17 12:48:00",24,1,1479
14298,"2014-06-17 09:23:00",24,1,1479
14299,"2014-06-17 16:43:00",24,1,1479
14300,"2014-06-17 06:08:00",24,1,1479
14301,"2014-06-17 17:15:00",24,1,1479
14302,"2014-06-17 14:43:00",24,1,1479
14303,"2014-06-17 10:53:00",24,1,1479
14304,"2014-06-17 21:30:00",24,1,1479
14307,"2014-06-17 18:39:00",24,1,1479
14309,"2014-06-17 02:57:00",24,1,1479
14313,"2014-06-17 12:07:00",24,1,1479
14314,"2014-06-17 02:32:00",24,1,1479
14316,"2014-06-17 13:13:00",24,1,1479
14317,"2014-06-17 08:22:00",24,1,1479
14318,"2014-06-17 18:54:00",24,1,1479
14319,"2014-06-17 13:39:00",24,1,1479
14321,"2014-06-17 07:30:00",24,1,1479
14323,"2014-06-17 11:53:00",24,1,1479
14325,"2014-06-17 15:55:00",24,1,1479
14326,"2014-06-17 17:09:00",24,1,1479
14327,"2014-06-17 09:50:00",24,1,1479
14329,"2014-06-17 07:27:00",24,1,1479
14330,"2014-06-17 13:45:00",24,1,1479
14334,"2014-06-17 23:49:00",24,1,1479
14335,"2014-06-17 13:34:00",24,1,1479
14336,"2014-06-17 07:49:00",24,1,1479
14339,"2014-06-17 12:12:00",24,1,1479
14340,"2014-06-17 01:56:00",24,1,1479
14341,"2014-06-17 19:45:00",24,1,1479
14347,"2014-06-18 15:10:00",24,1,1479
14349,"2014-06-18 07:05:00",24,1,1479
14350,"2014-06-18 17:18:00",24,1,1479
14351,"2014-06-18 10:29:00",24,1,1479
14355,"2014-06-18 16:56:00",24,1,1479
14356,"2014-06-18 07:40:00",24,1,1479
14357,"2014-06-18 10:09:00",24,1,1479
14358,"2014-06-18 02:55:00",24,1,1479
14359,"2014-06-18 10:49:00",24,1,1479
14361,"2014-06-18 18:04:00",24,1,1479
14362,"2014-06-18 09:44:00",24,1,1479
14363,"2014-06-18 16:45:00",24,1,1479
14365,"2014-06-18 18:37:00",24,1,1479
14368,"2014-06-18 22:33:00",24,1,1479
14369,"2014-06-18 14:47:00",24,1,1479
14371,"2014-06-18 07:24:00",24,1,1479
14372,"2014-06-18 17:14:00",24,1,1479
14373,"2014-06-18 18:12:00",24,1,1479
14374,"2014-06-18 01:25:00",24,1,1479
14377,"2014-06-18 17:01:00",24,1,1479
14378,"2014-06-18 06:06:00",24,1,1479
14380,"2014-06-18 14:08:00",24,1,1479
14382,"2014-06-18 14:13:00",24,1,1479
14383,"2014-06-18 16:51:00",24,1,1479
14384,"2014-06-18 00:39:00",24,1,1479
14387,"2014-06-18 20:59:00",24,1,1479
14388,"2014-06-18 18:21:00",24,1,1479
14390,"2014-06-18 15:13:00",24,1,1479
14391,"2014-06-18 15:21:00",24,1,1479
14395,"2014-06-18 15:24:00",24,1,1479
14396,"2014-06-18 05:53:00",24,1,1479
14397,"2014-06-18 09:04:00",24,1,1479
14400,"2014-06-18 13:02:00",24,1,1479
14403,"2014-06-18 08:42:00",24,1,1479
14405,"2014-06-18 01:23:00",24,1,1479
14409,"2014-06-18 14:19:00",24,1,1479
14411,"2014-06-18 16:23:00",24,1,1479
14412,"2014-06-18 07:14:00",24,1,1479
14413,"2014-06-18 09:24:00",24,1,1479
14416,"2014-06-18 08:16:00",24,1,1479
14417,"2014-06-18 18:46:00",24,1,1479
14418,"2014-06-18 13:49:00",24,1,1479
14422,"2014-06-18 10:17:00",24,1,1479
14424,"2014-06-18 10:03:00",24,1,1479
14426,"2014-06-18 06:56:00",24,1,1479
14429,"2014-06-19 14:43:00",24,1,1479
14433,"2014-06-19 16:59:00",24,1,1479
14435,"2014-06-19 13:03:00",24,1,1479
14437,"2014-06-19 09:12:00",24,1,1479
14438,"2014-06-19 11:47:00",24,1,1479
14439,"2014-06-19 14:29:00",24,1,1479
14441,"2014-06-19 13:46:00",24,1,1479
14442,"2014-06-19 07:06:00",24,1,1479
14443,"2014-06-19 08:40:00",24,1,1479
14445,"2014-06-19 03:06:00",24,1,1479
14448,"2014-06-19 10:42:00",24,1,1479
14451,"2014-06-19 15:18:00",24,1,1479
14453,"2014-06-19 12:35:00",24,1,1479
14454,"2014-06-19 16:34:00",24,1,1479
14455,"2014-06-19 12:35:00",24,1,1479
14457,"2014-06-19 19:05:00",24,1,1479
14459,"2014-06-19 19:34:00",24,1,1479
14462,"2014-06-19 18:36:00",24,1,1479
14464,"2014-06-19 12:50:00",24,1,1479
14467,"2014-06-19 17:31:00",24,1,1479
14469,"2014-06-19 10:30:00",24,1,1479
14470,"2014-06-19 10:16:00",24,1,1479
14471,"2014-06-19 11:22:00",24,1,1479
14477,"2014-06-19 09:46:00",24,1,1479
14478,"2014-06-19 15:41:00",24,1,1479
14479,"2014-06-19 12:50:00",24,1,1479
14480,"2014-06-19 14:43:00",24,1,1479
14482,"2014-06-19 14:38:00",24,1,1479
14484,"2014-06-19 17:34:00",24,1,1479
14485,"2014-06-19 05:02:00",24,1,1479
14491,"2014-06-19 09:57:00",24,1,1479
14494,"2014-06-19 12:08:00",24,1,1479
14496,"2014-06-20 12:52:00",24,1,1479
14499,"2014-06-20 14:03:00",24,1,1479
14500,"2014-06-20 03:09:00",24,1,1479
14501,"2014-06-20 12:03:00",24,1,1479
14502,"2014-06-20 14:51:00",24,1,1479
14504,"2014-06-20 14:22:00",24,1,1479
14505,"2014-06-20 17:03:00",24,1,1479
14506,"2014-06-20 06:56:00",24,1,1479
14509,"2014-06-20 05:53:00",24,1,1479
14510,"2014-06-20 07:40:00",24,1,1479
14511,"2014-06-20 19:26:00",24,1,1479
14512,"2014-06-20 15:38:00",24,1,1479
14516,"2014-06-20 18:20:00",24,1,1479
14517,"2014-06-20 10:19:00",24,1,1479
14518,"2014-06-20 13:14:00",24,1,1479
14519,"2014-06-20 12:56:00",24,1,1479
14523,"2014-06-20 18:11:00",24,1,1479
14524,"2014-06-20 21:35:00",24,1,1479
14530,"2014-06-20 00:44:00",24,1,1479
14531,"2014-06-20 08:06:00",24,1,1479
14532,"2014-06-20 09:44:00",24,1,1479
14536,"2014-06-20 07:35:00",24,1,1479
14541,"2014-06-20 12:03:00",24,1,1479
14542,"2014-06-20 15:00:00",24,1,1479
14545,"2014-06-20 18:48:00",24,1,1479
14552,"2014-06-20 16:50:00",24,1,1479
14553,"2014-06-20 11:32:00",24,1,1479
14554,"2014-06-20 12:05:00",24,1,1479
14555,"2014-06-20 04:44:00",24,1,1479
14556,"2014-06-20 16:11:00",24,1,1479
14558,"2014-06-20 08:12:00",24,1,1479
14559,"2014-06-20 17:44:00",24,1,1479
14560,"2014-06-20 03:48:00",24,1,1479
14562,"2014-06-20 15:13:00",24,1,1479
14564,"2014-06-20 13:12:00",24,1,1479
14566,"2014-06-20 20:31:00",24,1,1479
14567,"2014-06-20 02:43:00",24,1,1479
14570,"2014-06-20 19:41:00",24,1,1479
14571,"2014-06-20 11:23:00",24,1,1479
14573,"2014-06-21 09:08:00",24,1,1479
14575,"2014-06-21 10:34:00",24,1,1479
14579,"2014-06-21 18:44:00",24,1,1479
14582,"2014-06-21 16:42:00",24,1,1479
14584,"2014-06-21 16:37:00",24,1,1479
14585,"2014-06-21 19:07:00",24,1,1479
14586,"2014-06-21 15:10:00",24,1,1479
14587,"2014-06-21 07:06:00",24,1,1479
14588,"2014-06-21 12:25:00",24,1,1479
14593,"2014-06-22 12:44:00",25,1,1688
14597,"2014-06-22 16:47:00",25,1,1688
14599,"2014-06-22 17:09:00",25,1,1688
14602,"2014-06-22 16:55:00",25,1,1688
14606,"2014-06-22 12:14:00",25,1,1688
14609,"2014-06-22 18:38:00",25,1,1688
14611,"2014-06-22 16:46:00",25,1,1688
14613,"2014-06-23 14:12:00",25,1,1688
14614,"2014-06-23 14:21:00",25,1,1688
14615,"2014-06-23 17:49:00",25,1,1688
14618,"2014-06-23 13:05:00",25,1,1688
14620,"2014-06-23 14:14:00",25,1,1688
14621,"2014-06-23 14:33:00",25,1,1688
14625,"2014-06-23 10:46:00",25,1,1688
14626,"2014-06-23 15:14:00",25,1,1688
14627,"2014-06-23 10:06:00",25,1,1688
14628,"2014-06-23 19:37:00",25,1,1688
14629,"2014-06-23 09:37:00",25,1,1688
14630,"2014-06-23 17:54:00",25,1,1688
14632,"2014-06-23 01:58:00",25,1,1688
14633,"2014-06-23 13:22:00",25,1,1688
14634,"2014-06-23 12:12:00",25,1,1688
14635,"2014-06-23 10:38:00",25,1,1688
14638,"2014-06-23 11:37:00",25,1,1688
14639,"2014-06-23 18:46:00",25,1,1688
14640,"2014-06-23 17:17:00",25,1,1688
14643,"2014-06-23 17:29:00",25,1,1688
14644,"2014-06-23 09:53:00",25,1,1688
14646,"2014-06-23 16:57:00",25,1,1688
14649,"2014-06-23 13:48:00",25,1,1688
14650,"2014-06-23 11:29:00",25,1,1688
14651,"2014-06-23 16:46:00",25,1,1688
14655,"2014-06-23 18:23:00",25,1,1688
14657,"2014-06-23 16:09:00",25,1,1688
14658,"2014-06-23 19:42:00",25,1,1688
14660,"2014-06-23 11:28:00",25,1,1688
14664,"2014-06-23 05:38:00",25,1,1688
14665,"2014-06-23 03:24:00",25,1,1688
14666,"2014-06-23 10:03:00",25,1,1688
14668,"2014-06-23 08:58:00",25,1,1688
14669,"2014-06-23 11:58:00",25,1,1688
14670,"2014-06-23 14:21:00",25,1,1688
14672,"2014-06-23 23:23:00",25,1,1688
14677,"2014-06-23 17:01:00",25,1,1688
14680,"2014-06-23 07:56:00",25,1,1688
14683,"2014-06-23 19:11:00",25,1,1688
14684,"2014-06-23 10:16:00",25,1,1688
14685,"2014-06-23 17:52:00",25,1,1688
14687,"2014-06-23 14:38:00",25,1,1688
14689,"2014-06-23 12:05:00",25,1,1688
14690,"2014-06-24 12:33:00",25,1,1688
14691,"2014-06-24 07:10:00",25,1,1688
14692,"2014-06-24 19:20:00",25,1,1688
14693,"2014-06-24 07:59:00",25,1,1688
14704,"2014-06-24 10:17:00",25,1,1688
14705,"2014-06-24 18:21:00",25,1,1688
14707,"2014-06-24 12:09:00",25,1,1688
14710,"2014-06-24 17:20:00",25,1,1688
14711,"2014-06-24 16:38:00",25,1,1688
14720,"2014-06-24 11:39:00",25,1,1688
14723,"2014-06-24 02:55:00",25,1,1688
14726,"2014-06-24 20:30:00",25,1,1688
14732,"2014-06-24 10:14:00",25,1,1688
14733,"2014-06-24 13:33:00",25,1,1688
14734,"2014-06-24 16:48:00",25,1,1688
14738,"2014-06-24 13:22:00",25,1,1688
14740,"2014-06-24 17:28:00",25,1,1688
14742,"2014-06-24 13:24:00",25,1,1688
14743,"2014-06-24 12:57:00",25,1,1688
14745,"2014-06-24 08:19:00",25,1,1688
14747,"2014-06-24 12:08:00",25,1,1688
14749,"2014-06-25 04:02:00",25,1,1688
14750,"2014-06-25 09:07:00",25,1,1688
14752,"2014-06-25 10:04:00",25,1,1688
14754,"2014-06-25 16:32:00",25,1,1688
14757,"2014-06-25 17:37:00",25,1,1688
14759,"2014-06-25 05:27:00",25,1,1688
14760,"2014-06-25 07:48:00",25,1,1688
14766,"2014-06-25 02:24:00",25,1,1688
14767,"2014-06-25 10:14:00",25,1,1688
14768,"2014-06-25 07:54:00",25,1,1688
14770,"2014-06-25 14:23:00",25,1,1688
14771,"2014-06-25 06:22:00",25,1,1688
14773,"2014-06-25 10:37:00",25,1,1688
14774,"2014-06-25 14:40:00",25,1,1688
14775,"2014-06-25 11:47:00",25,1,1688
14780,"2014-06-25 10:21:00",25,1,1688
14784,"2014-06-25 11:20:00",25,1,1688
14788,"2014-06-25 08:32:00",25,1,1688
14789,"2014-06-25 15:12:00",25,1,1688
14790,"2014-06-25 14:29:00",25,1,1688
14792,"2014-06-25 04:06:00",25,1,1688
14793,"2014-06-25 20:50:00",25,1,1688
14799,"2014-06-25 13:39:00",25,1,1688
14804,"2014-06-25 07:55:00",25,1,1688
14805,"2014-06-25 17:20:00",25,1,1688
14806,"2014-06-25 00:54:00",25,1,1688
14808,"2014-06-25 09:30:00",25,1,1688
14809,"2014-06-25 14:10:00",25,1,1688
14810,"2014-06-25 08:25:00",25,1,1688
14811,"2014-06-25 18:21:00",25,1,1688
14813,"2014-06-25 07:40:00",25,1,1688
14814,"2014-06-25 15:40:00",25,1,1688
14816,"2014-06-25 09:11:00",25,1,1688
14818,"2014-06-25 19:19:00",25,1,1688
14819,"2014-06-25 16:39:00",25,1,1688
14820,"2014-06-25 16:35:00",25,1,1688
14821,"2014-06-26 08:40:00",25,1,1688
14823,"2014-06-26 19:49:00",25,1,1688
14824,"2014-06-26 13:09:00",25,1,1688
14825,"2014-06-26 09:29:00",25,1,1688
14826,"2014-06-26 17:31:00",25,1,1688
14828,"2014-06-26 13:39:00",25,1,1688
14829,"2014-06-26 13:34:00",25,1,1688
14831,"2014-06-26 11:58:00",25,1,1688
14832,"2014-06-26 13:15:00",25,1,1688
14833,"2014-06-26 14:42:00",25,1,1688
14834,"2014-06-26 14:22:00",25,1,1688
14837,"2014-06-26 06:14:00",25,1,1688
14842,"2014-06-26 12:44:00",25,1,1688
14847,"2014-06-26 15:25:00",25,1,1688
14848,"2014-06-26 17:13:00",25,1,1688
14849,"2014-06-26 13:54:00",25,1,1688
14850,"2014-06-26 09:39:00",25,1,1688
14851,"2014-06-26 12:56:00",25,1,1688
14852,"2014-06-26 11:19:00",25,1,1688
14853,"2014-06-26 18:38:00",25,1,1688
14855,"2014-06-26 10:31:00",25,1,1688
14856,"2014-06-26 11:58:00",25,1,1688
14857,"2014-06-26 15:49:00",25,1,1688
14859,"2014-06-26 02:35:00",25,1,1688
14860,"2014-06-26 21:59:00",25,1,1688
14863,"2014-06-26 20:04:00",25,1,1688
14866,"2014-06-26 12:46:00",25,1,1688
14869,"2014-06-26 10:22:00",25,1,1688
14871,"2014-06-26 13:40:00",25,1,1688
14873,"2014-06-26 21:34:00",25,1,1688
14874,"2014-06-26 09:37:00",25,1,1688
14877,"2014-06-26 17:46:00",25,1,1688
14878,"2014-06-26 19:59:00",25,1,1688
14880,"2014-06-26 11:35:00",25,1,1688
14881,"2014-06-26 11:19:00",25,1,1688
14882,"2014-06-26 12:05:00",25,1,1688
14885,"2014-06-26 10:20:00",25,1,1688
14890,"2014-06-26 09:48:00",25,1,1688
14891,"2014-06-26 07:57:00",25,1,1688
14892,"2014-06-26 07:03:00",25,1,1688
14893,"2014-06-26 23:41:00",25,1,1688
14894,"2014-06-26 16:14:00",25,1,1688
14898,"2014-06-27 13:29:00",25,1,1688
14900,"2014-06-27 12:06:00",25,1,1688
14901,"2014-06-27 03:19:00",25,1,1688
14902,"2014-06-27 14:17:00",25,1,1688
14905,"2014-06-27 07:45:00",25,1,1688
14906,"2014-06-27 14:44:00",25,1,1688
14907,"2014-06-27 23:03:00",25,1,1688
14912,"2014-06-27 11:31:00",25,1,1688
14913,"2014-06-27 14:35:00",25,1,1688
14915,"2014-06-27 09:43:00",25,1,1688
14918,"2014-06-27 16:32:00",25,1,1688
14921,"2014-06-27 14:16:00",25,1,1688
14922,"2014-06-27 09:55:00",25,1,1688
14923,"2014-06-27 11:57:00",25,1,1688
14925,"2014-06-27 18:13:00",25,1,1688
14926,"2014-06-27 11:07:00",25,1,1688
14927,"2014-06-27 06:30:00",25,1,1688
14928,"2014-06-27 12:08:00",25,1,1688
14929,"2014-06-27 13:21:00",25,1,1688
14930,"2014-06-27 15:25:00",25,1,1688
14931,"2014-06-27 12:45:00",25,1,1688
14932,"2014-06-27 18:02:00",25,1,1688
14935,"2014-06-27 10:56:00",25,1,1688
14940,"2014-06-27 19:12:00",25,1,1688
14943,"2014-06-27 09:34:00",25,1,1688
14944,"2014-06-27 14:24:00",25,1,1688
14945,"2014-06-27 15:30:00",25,1,1688
14947,"2014-06-27 09:19:00",25,1,1688
14948,"2014-06-27 17:40:00",25,1,1688
14949,"2014-06-27 13:58:00",25,1,1688
14951,"2014-06-27 18:06:00",25,1,1688
14952,"2014-06-27 09:12:00",25,1,1688
14953,"2014-06-27 15:11:00",25,1,1688
14955,"2014-06-27 18:41:00",25,1,1688
14957,"2014-06-27 05:24:00",25,1,1688
14958,"2014-06-27 14:57:00",25,1,1688
14960,"2014-06-27 10:09:00",25,1,1688
14961,"2014-06-27 09:05:00",25,1,1688
14962,"2014-06-27 03:17:00",25,1,1688
14963,"2014-06-27 15:21:00",25,1,1688
14964,"2014-06-27 22:20:00",25,1,1688
14965,"2014-06-27 12:54:00",25,1,1688
14966,"2014-06-27 17:09:00",25,1,1688
14970,"2014-06-27 15:12:00",25,1,1688
14971,"2014-06-27 14:47:00",25,1,1688
14972,"2014-06-27 21:42:00",25,1,1688
14973,"2014-06-28 15:43:00",25,1,1688
14974,"2014-06-28 08:54:00",25,1,1688
14975,"2014-06-28 18:19:00",25,1,1688
14976,"2014-06-28 01:06:00",25,1,1688
14977,"2014-06-28 15:31:00",25,1,1688
14978,"2014-06-28 12:24:00",25,1,1688
14979,"2014-06-28 21:02:00",25,1,1688
14983,"2014-06-28 15:34:00",25,1,1688
14986,"2014-06-28 15:38:00",25,1,1688
14987,"2014-06-28 13:08:00",25,1,1688
14988,"2014-06-28 09:41:00",25,1,1688
14991,"2014-06-28 11:08:00",25,1,1688
14994,"2014-06-29 13:10:00",26,1,1890
14995,"2014-06-29 16:49:00",26,1,1890
14996,"2014-06-29 17:30:00",26,1,1890
15001,"2014-06-29 14:32:00",26,1,1890
15005,"2014-06-29 14:46:00",26,1,1890
15007,"2014-06-29 10:24:00",26,1,1890
15009,"2014-06-29 12:06:00",26,1,1890
15011,"2014-06-29 13:00:00",26,1,1890
15012,"2014-06-29 18:27:00",26,1,1890
15015,"2014-06-29 11:19:00",26,1,1890
15016,"2014-06-30 08:10:00",26,1,1890
15018,"2014-06-30 09:46:00",26,1,1890
15020,"2014-06-30 14:58:00",26,1,1890
15022,"2014-06-30 08:38:00",26,1,1890
15024,"2014-06-30 13:10:00",26,1,1890
15025,"2014-06-30 09:40:00",26,1,1890
15028,"2014-06-30 22:43:00",26,1,1890
15029,"2014-06-30 11:15:00",26,1,1890
15030,"2014-06-30 01:58:00",26,1,1890
15033,"2014-06-30 11:57:00",26,1,1890
15039,"2014-06-30 11:22:00",26,1,1890
15041,"2014-06-30 17:21:00",26,1,1890
15042,"2014-06-30 13:41:00",26,1,1890
15043,"2014-06-30 07:06:00",26,1,1890
15045,"2014-06-30 11:10:00",26,1,1890
15048,"2014-06-30 17:50:00",26,1,1890
15052,"2014-06-30 13:34:00",26,1,1890
15054,"2014-06-30 21:06:00",26,1,1890
15055,"2014-06-30 11:31:00",26,1,1890
15066,"2014-06-30 13:11:00",26,1,1890
15067,"2014-06-30 15:04:00",26,1,1890
15072,"2014-06-30 21:29:00",26,1,1890
15074,"2014-06-30 14:47:00",26,1,1890
15075,"2014-06-30 13:01:00",26,1,1890
15077,"2014-06-30 17:15:00",26,1,1890
15078,"2014-06-30 15:41:00",26,1,1890
15079,"2014-06-30 17:05:00",26,1,1890
15081,"2014-06-30 12:26:00",26,1,1890
15082,"2014-06-30 16:42:00",26,1,1890
15083,"2014-06-30 09:02:00",26,1,1890
15085,"2014-06-30 16:32:00",26,1,1890
15087,"2014-06-30 11:15:00",26,1,1890
15088,"2014-06-30 09:41:00",26,1,1890
15090,"2014-06-30 18:01:00",26,1,1890
15091,"2014-06-30 11:43:00",26,1,1890
15093,"2014-07-01 14:46:00",26,1,1890
15094,"2014-07-01 12:02:00",26,1,1890
15096,"2014-07-01 21:17:00",26,1,1890
15101,"2014-07-01 11:27:00",26,1,1890
15105,"2014-07-01 11:57:00",26,1,1890
15107,"2014-07-01 12:13:00",26,1,1890
15109,"2014-07-01 17:38:00",26,1,1890
15112,"2014-07-01 09:06:00",26,1,1890
15113,"2014-07-01 04:41:00",26,1,1890
15116,"2014-07-01 11:00:00",26,1,1890
15123,"2014-07-01 11:42:00",26,1,1890
15124,"2014-07-01 14:44:00",26,1,1890
15126,"2014-07-01 08:56:00",26,1,1890
15127,"2014-07-01 07:29:00",26,1,1890
15128,"2014-07-01 08:06:00",26,1,1890
15132,"2014-07-01 15:53:00",26,1,1890
15133,"2014-07-01 16:21:00",26,1,1890
15135,"2014-07-01 08:41:00",26,1,1890
15136,"2014-07-01 15:19:00",26,1,1890
15137,"2014-07-01 08:54:00",26,1,1890
15140,"2014-07-01 02:00:00",26,1,1890
15143,"2014-07-01 15:18:00",26,1,1890
15146,"2014-07-01 08:07:00",26,1,1890
15149,"2014-07-01 09:47:00",26,1,1890
15150,"2014-07-01 17:45:00",26,1,1890
15156,"2014-07-01 01:26:00",26,1,1890
15158,"2014-07-01 11:46:00",26,1,1890
15159,"2014-07-01 09:06:00",26,1,1890
15160,"2014-07-01 16:33:00",26,1,1890
15161,"2014-07-01 20:57:00",26,1,1890
15163,"2014-07-01 04:37:00",26,1,1890
15164,"2014-07-01 10:43:00",26,1,1890
15165,"2014-07-01 15:58:00",26,1,1890
15166,"2014-07-01 11:26:00",26,1,1890
15168,"2014-07-01 08:29:00",26,1,1890
15169,"2014-07-01 12:36:00",26,1,1890
15170,"2014-07-01 10:56:00",26,1,1890
15172,"2014-07-01 12:21:00",26,1,1890
15174,"2014-07-02 07:22:00",26,1,1890
15177,"2014-07-02 19:06:00",26,1,1890
15180,"2014-07-02 01:06:00",26,1,1890
15181,"2014-07-02 10:01:00",26,1,1890
